PUMFID,ageGrp,sex,maritalStat,province,popCenter,eduLevel,feelRushed,extraTime,durSleep,durMealPrep,durEating,durAlone,durDriving,durWork,durShoolSite,durSchoolOnline,durStudy,mainStudy,mainJobHunting,mainWork,worked12m,workedWeek,enrollStat,dailyTexts,timeSlowDown,timeWorkaholic,timeNotFamFriends,timeWantAlone,province_fact,maritalStat_fact,eduLevel_fact
16307,2,2,1,12,1,6,3,6,540,10,110,540,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2,NS,Married,Bachelor's degree
16308,6,1,6,35,1,2,6,1,480,0,20,1035,40,490,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2,ON,"Single, never married",High school diploma or equivalency
16309,4,1,6,35,1,4,5,6,560,10,55,1210,0,0,0,0,0,NA,2,2,2,2,NA,1,2,1,2,1,ON,"Single, never married","College, CEGEP, or other non-university certificate or dimploma"
16310,6,2,3,12,1,5,1,6,660,0,60,870,0,0,0,0,0,NA,2,2,2,2,1,8,1,1,2,2,NS,Widowed,University certificate or dimploma below the bachelor's level
16311,3,1,6,10,1,1,2,4,650,0,115,1190,0,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,NL,"Single, never married",Less than high school dimploma or its equivalent
16312,6,1,5,35,1,1,4,6,745,10,180,1440,30,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,ON,Divorced,Less than high school dimploma or its equivalent
16313,2,2,2,59,1,3,2,6,465,190,0,685,85,190,0,0,0,NA,NA,NA,1,1,NA,3,2,2,2,1,BC,Living common-law,Trade certificate or diploma
16314,2,1,1,35,1,5,2,4,390,0,60,90,90,480,0,0,0,NA,NA,NA,1,1,1,1,2,2,1,1,ON,Married,University certificate or dimploma below the bachelor's level
16315,6,2,1,24,1,3,6,6,660,60,60,320,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,1,QC,Married,Trade certificate or diploma
16316,2,2,6,13,1,6,1,3,545,0,60,535,0,0,0,0,0,NA,NA,NA,1,1,NA,4,2,1,1,2,NB,"Single, never married",Bachelor's degree
16317,5,2,2,47,1,4,1,4,375,90,105,215,50,490,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,2,SK,Living common-law,"College, CEGEP, or other non-university certificate or dimploma"
16318,5,2,6,35,1,7,1,6,440,0,65,740,0,700,0,0,0,NA,NA,NA,1,1,NA,2,1,1,1,2,ON,"Single, never married","University certificate, diploma, degree above the BA level"
16319,5,2,1,35,1,1,1,2,660,135,10,0,0,0,0,0,0,NA,2,2,2,2,NA,8,1,2,1,2,ON,Married,Less than high school dimploma or its equivalent
16320,7,1,1,35,1,2,6,6,590,0,95,605,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,ON,Married,High school diploma or equivalency
16321,5,1,1,35,1,4,1,1,510,45,190,140,40,0,0,0,0,NA,NA,NA,1,1,NA,8,1,1,1,2,ON,Married,"College, CEGEP, or other non-university certificate or dimploma"
16322,6,2,1,12,1,2,4,4,540,60,80,420,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2,NS,Married,High school diploma or equivalency
16323,5,2,1,24,1,7,3,5,480,105,75,810,0,450,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,QC,Married,"University certificate, diploma, degree above the BA level"
16324,5,1,3,59,2,6,6,1,210,0,120,1180,0,0,0,0,0,NA,2,2,2,2,NA,4,2,2,2,2,BC,Widowed,Bachelor's degree
16325,5,1,5,12,1,4,4,2,625,35,170,900,130,0,0,0,0,NA,2,1,1,2,NA,8,2,2,2,2,NS,Divorced,"College, CEGEP, or other non-university certificate or dimploma"
16326,5,2,1,59,1,NA,6,1,510,0,25,650,0,0,0,0,0,NA,NA,NA,2,2,NA,8,2,2,2,2,BC,Married,NA
16327,4,2,1,10,1,3,2,2,630,60,30,190,20,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,NL,Married,Trade certificate or diploma
16328,6,2,1,24,1,6,2,6,465,15,75,305,95,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,QC,Married,Bachelor's degree
16329,5,2,5,59,2,5,2,5,330,80,0,1440,0,0,0,0,0,NA,2,2,2,2,NA,5,2,2,1,2,BC,Divorced,University certificate or dimploma below the bachelor's level
16330,6,1,6,10,1,4,2,2,300,90,0,1440,20,170,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,NL,"Single, never married","College, CEGEP, or other non-university certificate or dimploma"
16331,7,1,1,35,1,1,4,6,420,75,0,0,0,0,0,0,0,NA,2,2,2,2,NA,8,1,2,2,1,ON,Married,Less than high school dimploma or its equivalent
16332,2,2,6,35,1,7,2,3,620,0,100,390,0,0,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,1,ON,"Single, never married","University certificate, diploma, degree above the BA level"
16333,5,2,1,10,1,3,2,3,220,95,195,20,10,0,0,0,0,NA,2,1,1,2,NA,8,1,1,1,2,NL,Married,Trade certificate or diploma
16334,4,2,5,59,2,6,1,6,600,0,0,1440,0,600,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,2,BC,Divorced,Bachelor's degree
16335,2,1,1,11,3,3,1,3,415,20,45,160,75,460,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,2,PEI,Married,Trade certificate or diploma
16336,7,2,3,35,1,4,4,6,440,210,0,960,40,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2,ON,Widowed,"College, CEGEP, or other non-university certificate or dimploma"
16337,4,2,1,48,2,4,1,6,480,180,210,0,0,60,0,0,0,NA,2,1,1,2,NA,8,1,2,2,2,AB,Married,"College, CEGEP, or other non-university certificate or dimploma"
16338,5,2,5,59,1,2,3,3,510,0,120,1000,110,370,0,0,0,NA,NA,NA,1,1,NA,2,2,1,1,2,BC,Divorced,High school diploma or equivalency
16339,6,1,1,35,1,6,4,4,360,45,90,70,20,410,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2,ON,Married,Bachelor's degree
16340,4,1,5,10,2,2,3,3,450,0,0,690,180,585,0,0,0,NA,NA,NA,1,1,NA,7,2,2,2,2,NL,Divorced,High school diploma or equivalency
16341,6,1,1,24,1,1,2,2,540,50,115,20,120,0,0,0,0,NA,NA,NA,1,1,NA,8,1,2,2,2,QC,Married,Less than high school dimploma or its equivalent
16342,4,1,1,10,2,4,3,2,690,0,30,0,0,720,0,0,0,NA,2,2,1,2,NA,1,2,2,1,2,NL,Married,"College, CEGEP, or other non-university certificate or dimploma"
16343,7,2,3,35,1,5,3,1,980,60,55,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,1,2,2,2,ON,Widowed,University certificate or dimploma below the bachelor's level
16344,2,1,2,24,1,5,2,6,510,0,45,70,40,370,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,1,QC,Living common-law,University certificate or dimploma below the bachelor's level
16345,4,2,5,35,1,4,3,NA,510,0,40,960,95,480,0,0,0,NA,NA,NA,1,1,NA,2,2,1,1,2,ON,Divorced,"College, CEGEP, or other non-university certificate or dimploma"
16346,2,1,1,48,1,3,3,2,665,0,120,295,40,0,0,0,0,NA,NA,NA,1,1,NA,3,2,2,2,2,AB,Married,Trade certificate or diploma
16347,3,2,1,35,1,6,2,3,720,180,0,120,0,0,0,0,0,NA,NA,NA,1,1,NA,1,1,2,1,1,ON,Married,Bachelor's degree
16348,5,2,5,35,1,7,2,6,465,90,60,990,20,0,0,0,0,NA,2,2,2,2,NA,2,2,1,2,2,ON,Divorced,"University certificate, diploma, degree above the BA level"
16349,3,1,1,48,1,6,2,6,570,0,120,0,120,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,AB,Married,Bachelor's degree
16350,6,2,5,24,1,NA,2,3,645,15,40,1230,50,0,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,2,QC,Divorced,NA
16351,3,2,1,35,1,2,2,6,640,50,30,20,0,320,0,0,0,NA,NA,NA,1,1,NA,8,1,2,2,1,ON,Married,High school diploma or equivalency
16352,3,2,1,35,1,6,1,6,540,0,0,0,120,580,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2,ON,Married,Bachelor's degree
16353,5,1,1,59,2,4,6,6,585,0,300,15,15,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2,BC,Married,"College, CEGEP, or other non-university certificate or dimploma"
16354,7,1,1,47,2,1,1,1,555,25,135,30,30,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2,SK,Married,Less than high school dimploma or its equivalent
16355,7,2,3,35,1,2,5,6,300,120,105,1170,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,ON,Widowed,High school diploma or equivalency
16356,6,1,1,46,2,5,1,6,490,10,135,240,0,0,0,0,0,NA,NA,NA,1,1,NA,8,2,2,1,2,MB,Married,University certificate or dimploma below the bachelor's level
16357,5,1,5,12,1,1,6,2,360,0,20,1200,70,360,0,0,0,NA,NA,NA,1,1,NA,8,2,2,1,2,NS,Divorced,Less than high school dimploma or its equivalent
16358,7,1,5,24,1,1,6,6,660,0,60,450,90,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,QC,Divorced,Less than high school dimploma or its equivalent
16359,1,1,6,35,1,6,1,2,615,0,135,675,0,0,0,0,0,NA,NA,NA,1,1,NA,7,2,1,1,1,ON,"Single, never married",Bachelor's degree
16360,6,1,1,24,1,1,6,2,600,25,95,225,45,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,QC,Married,Less than high school dimploma or its equivalent
16361,3,1,1,59,1,4,5,6,540,0,45,470,25,0,0,0,0,NA,NA,NA,1,1,NA,NA,2,2,2,2,BC,Married,"College, CEGEP, or other non-university certificate or dimploma"
16362,4,1,1,46,1,7,2,4,360,35,30,215,100,720,0,0,0,NA,NA,NA,1,1,NA,1,2,1,1,2,MB,Married,"University certificate, diploma, degree above the BA level"
16363,5,1,1,35,2,7,2,2,595,60,40,0,145,180,0,0,0,NA,NA,NA,1,1,NA,1,1,2,2,2,ON,Married,"University certificate, diploma, degree above the BA level"
16364,4,2,1,46,1,6,1,6,505,0,0,85,30,755,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,1,MB,Married,Bachelor's degree
16365,3,2,1,48,1,6,2,6,660,135,90,0,0,0,0,0,0,NA,2,1,1,2,NA,4,2,2,1,1,AB,Married,Bachelor's degree
16366,2,2,6,48,1,3,1,4,585,55,15,0,45,480,0,0,0,NA,NA,NA,1,1,2,3,2,2,1,1,AB,"Single, never married",Trade certificate or diploma
16367,2,2,6,47,1,2,2,5,660,50,10,0,30,0,0,0,0,NA,NA,NA,1,1,2,3,2,1,1,2,SK,"Single, never married",High school diploma or equivalency
16368,3,2,6,12,1,4,1,2,330,25,15,840,220,225,0,0,0,NA,NA,NA,1,1,NA,7,2,1,1,2,NS,"Single, never married","College, CEGEP, or other non-university certificate or dimploma"
16369,2,1,1,24,1,3,1,3,480,60,0,20,65,530,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,2,QC,Married,Trade certificate or diploma
16370,4,1,2,35,1,2,2,4,120,0,0,1260,30,540,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,ON,Living common-law,High school diploma or equivalency
16371,6,2,5,24,1,3,3,6,660,0,60,1120,20,0,0,0,0,NA,2,2,2,2,NA,1,1,1,2,2,QC,Divorced,Trade certificate or diploma
16372,6,2,1,46,1,1,3,2,540,60,120,120,0,0,0,0,0,NA,2,2,2,2,NA,1,2,1,2,2,MB,Married,Less than high school dimploma or its equivalent
16373,6,2,3,24,1,1,6,6,540,0,150,840,35,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,QC,Widowed,Less than high school dimploma or its equivalent
16374,6,2,1,46,1,4,2,2,630,0,420,400,100,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,MB,Married,"College, CEGEP, or other non-university certificate or dimploma"
16375,6,2,3,24,2,6,3,6,465,110,65,1255,120,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,QC,Widowed,Bachelor's degree
16376,3,2,1,35,2,6,2,3,510,20,90,60,20,480,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,1,ON,Married,Bachelor's degree
16377,7,2,6,46,1,7,4,4,465,30,75,590,10,545,0,0,0,NA,NA,NA,1,1,NA,1,2,1,1,1,MB,"Single, never married","University certificate, diploma, degree above the BA level"
16378,5,1,1,48,1,2,3,1,420,0,170,25,25,505,0,0,0,NA,NA,NA,1,1,NA,8,1,2,2,2,AB,Married,High school diploma or equivalency
16379,5,1,6,10,2,3,6,2,570,0,15,1410,95,0,0,0,0,NA,2,2,2,2,NA,8,1,2,1,2,NL,"Single, never married",Trade certificate or diploma
16380,1,1,6,59,1,1,3,5,695,0,55,1410,0,0,0,0,150,1,2,1,1,2,1,2,2,2,1,2,BC,"Single, never married",Less than high school dimploma or its equivalent
16381,4,2,4,48,1,1,1,2,365,20,35,1410,60,30,0,0,0,NA,NA,NA,1,1,NA,2,2,2,1,2,AB,Separated,Less than high school dimploma or its equivalent
16382,3,1,6,12,1,4,1,6,195,0,0,890,320,470,0,0,0,NA,NA,NA,1,1,NA,3,2,1,1,2,NS,"Single, never married","College, CEGEP, or other non-university certificate or dimploma"
16383,5,2,1,35,1,4,2,6,720,0,40,570,0,390,0,0,0,NA,NA,NA,1,1,NA,8,1,1,2,2,ON,Married,"College, CEGEP, or other non-university certificate or dimploma"
16384,6,2,3,10,1,6,2,6,555,115,45,1440,40,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,NL,Widowed,Bachelor's degree
16385,4,2,2,24,1,6,3,5,570,30,35,535,40,435,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,1,QC,Living common-law,Bachelor's degree
16386,5,1,1,12,1,4,2,2,450,0,50,975,0,0,0,0,0,NA,NA,NA,1,1,NA,2,2,1,2,2,NS,Married,"College, CEGEP, or other non-university certificate or dimploma"
16387,4,2,5,24,1,3,2,1,340,0,50,1195,0,0,0,0,0,NA,2,2,2,2,NA,8,1,2,2,2,QC,Divorced,Trade certificate or diploma
16388,2,2,1,35,1,6,1,4,510,60,0,0,0,0,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,2,ON,Married,Bachelor's degree
16389,3,2,1,59,1,6,2,3,420,0,130,20,20,510,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,1,BC,Married,Bachelor's degree
16390,4,1,1,46,2,3,2,6,240,0,0,845,200,645,0,0,0,NA,NA,NA,1,1,NA,2,1,1,2,2,MB,Married,Trade certificate or diploma
16391,4,1,1,24,2,6,2,4,680,0,140,30,20,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,QC,Married,Bachelor's degree
16392,5,1,6,24,1,2,2,2,570,155,30,1295,50,0,0,0,0,NA,NA,1,1,2,NA,1,2,2,1,2,QC,"Single, never married",High school diploma or equivalency
16393,2,2,1,48,1,4,1,2,585,0,30,260,35,445,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,2,AB,Married,"College, CEGEP, or other non-university certificate or dimploma"
16394,4,1,1,24,1,3,2,4,630,30,70,200,120,0,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,1,QC,Married,Trade certificate or diploma
16395,6,1,1,10,1,2,6,2,580,0,155,345,35,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,NL,Married,High school diploma or equivalency
16396,4,1,6,24,1,2,1,6,590,0,60,1440,20,545,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,2,QC,"Single, never married",High school diploma or equivalency
16397,2,2,1,35,2,1,1,6,480,225,0,10,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,ON,Married,Less than high school dimploma or its equivalent
16398,5,1,1,59,1,3,4,5,540,55,130,650,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,BC,Married,Trade certificate or diploma
16399,6,1,1,24,1,1,3,2,905,120,75,160,60,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2,QC,Married,Less than high school dimploma or its equivalent
16400,5,1,1,48,1,3,1,3,580,25,60,125,0,615,0,0,0,NA,NA,NA,1,1,NA,8,2,2,1,2,AB,Married,Trade certificate or diploma
16401,7,2,1,59,1,5,6,6,455,0,20,1070,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2,BC,Married,University certificate or dimploma below the bachelor's level
16402,2,2,6,24,1,6,2,3,445,0,0,380,10,600,0,0,0,NA,NA,NA,1,1,2,3,2,2,1,1,QC,"Single, never married",Bachelor's degree
16403,2,1,6,13,2,1,3,6,515,120,90,685,30,0,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,2,NB,"Single, never married",Less than high school dimploma or its equivalent
16404,7,2,3,11,3,1,6,3,710,0,20,1320,0,0,0,0,0,NA,2,2,2,2,NA,8,1,2,2,1,PEI,Widowed,Less than high school dimploma or its equivalent
16405,1,1,6,35,1,2,1,3,670,50,20,1235,0,0,0,0,0,1,2,2,2,2,1,7,1,1,1,2,ON,"Single, never married",High school diploma or equivalency
16406,3,1,1,48,1,2,4,3,630,55,115,380,125,0,0,0,0,NA,NA,NA,1,1,NA,3,2,2,2,2,AB,Married,High school diploma or equivalency
16407,6,2,1,48,2,3,6,6,410,95,190,130,100,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2,AB,Married,Trade certificate or diploma
16408,1,2,6,11,3,2,2,6,675,0,0,1405,20,0,0,0,0,NA,NA,NA,1,1,NA,7,NA,2,NA,1,PEI,"Single, never married",High school diploma or equivalency
16409,3,2,1,24,1,6,1,3,855,150,80,170,0,0,0,0,0,NA,2,2,2,2,NA,1,1,2,1,1,QC,Married,Bachelor's degree
16410,4,2,4,35,1,7,1,5,495,85,120,690,100,370,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,2,ON,Separated,"University certificate, diploma, degree above the BA level"
16411,3,2,1,12,1,6,1,5,460,10,20,80,40,660,0,0,0,NA,2,1,1,2,NA,3,2,2,2,2,NS,Married,Bachelor's degree
16412,5,2,1,35,2,2,3,3,480,0,15,145,0,0,0,0,0,NA,2,2,2,2,NA,2,2,2,2,2,ON,Married,High school diploma or equivalency
16413,4,2,1,24,1,6,1,6,510,60,75,440,70,490,0,0,0,NA,NA,NA,1,1,NA,8,1,1,1,1,QC,Married,Bachelor's degree
16414,5,1,1,13,2,6,2,5,525,0,125,570,180,375,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,NB,Married,Bachelor's degree
16415,2,1,6,47,1,6,1,3,480,0,40,900,80,530,0,0,0,NA,NA,NA,1,1,NA,1,2,1,1,2,SK,"Single, never married",Bachelor's degree
16416,3,1,1,10,1,4,1,6,540,120,75,180,40,180,0,0,0,NA,NA,NA,1,1,NA,5,2,2,2,2,NL,Married,"College, CEGEP, or other non-university certificate or dimploma"
16417,3,2,1,35,1,4,2,3,520,0,60,20,0,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,ON,Married,"College, CEGEP, or other non-university certificate or dimploma"
16418,3,1,1,48,1,6,2,2,495,90,200,400,0,0,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,1,AB,Married,Bachelor's degree
16419,4,1,6,46,2,1,1,2,660,0,0,780,0,0,0,0,0,NA,2,1,1,2,NA,8,2,2,1,2,MB,"Single, never married",Less than high school dimploma or its equivalent
16420,7,2,3,35,1,2,6,6,570,30,0,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,ON,Widowed,High school diploma or equivalency
16421,1,2,6,47,1,1,2,3,735,0,30,850,10,300,0,0,0,1,2,1,1,2,1,4,2,2,2,2,SK,"Single, never married",Less than high school dimploma or its equivalent
16422,6,2,1,35,1,4,3,6,510,70,65,325,40,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2,ON,Married,"College, CEGEP, or other non-university certificate or dimploma"
16423,4,2,6,35,1,7,3,2,440,0,90,845,0,150,0,0,0,NA,1,1,1,2,NA,1,2,2,2,2,ON,"Single, never married","University certificate, diploma, degree above the BA level"
16424,3,2,6,59,1,6,2,3,580,60,0,865,0,300,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,BC,"Single, never married",Bachelor's degree
16425,3,2,1,47,1,4,1,6,660,60,60,480,0,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,1,SK,Married,"College, CEGEP, or other non-university certificate or dimploma"
16426,7,2,3,13,1,2,6,2,510,30,125,75,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2,NB,Widowed,High school diploma or equivalency
16427,3,1,1,10,1,6,1,6,420,0,30,270,190,570,0,0,0,NA,NA,NA,1,1,NA,2,2,2,1,2,NL,Married,Bachelor's degree
16428,2,1,1,59,1,3,2,6,600,0,150,210,0,0,0,0,0,NA,NA,NA,1,1,NA,5,2,NA,1,2,BC,Married,Trade certificate or diploma
16429,4,1,1,12,1,6,2,6,390,0,60,770,60,575,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,NS,Married,Bachelor's degree
16430,4,2,1,12,1,2,1,3,495,65,30,225,140,0,0,0,0,NA,2,1,1,2,NA,4,2,2,2,2,NS,Married,High school diploma or equivalency
16431,6,2,3,47,1,1,6,6,480,0,0,1290,60,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,SK,Widowed,Less than high school dimploma or its equivalent
16432,4,2,6,35,1,6,1,6,520,0,10,760,45,665,0,40,0,NA,NA,NA,1,1,NA,2,2,2,1,2,ON,"Single, never married",Bachelor's degree
16433,3,1,1,35,1,6,1,3,685,230,0,15,0,0,0,0,0,NA,NA,NA,1,1,NA,3,1,1,1,1,ON,Married,Bachelor's degree
16434,5,1,5,13,1,2,3,3,555,10,0,1275,75,0,0,0,0,NA,2,1,1,2,NA,1,2,2,2,2,NB,Divorced,High school diploma or equivalency
16435,4,2,1,12,1,1,1,3,360,0,120,240,0,0,0,0,0,NA,2,2,2,2,2,8,1,1,1,2,NS,Married,Less than high school dimploma or its equivalent
16436,5,2,2,35,1,4,3,6,440,120,25,1440,0,0,0,0,0,NA,1,2,2,2,NA,8,2,NA,1,1,ON,Living common-law,"College, CEGEP, or other non-university certificate or dimploma"
16437,5,2,1,35,1,2,1,3,600,120,195,435,0,0,0,0,0,NA,2,2,2,2,NA,1,2,1,2,1,ON,Married,High school diploma or equivalency
16438,5,2,1,24,1,3,4,6,635,40,140,405,5,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,QC,Married,Trade certificate or diploma
16439,7,1,1,47,2,2,6,NA,450,60,135,370,20,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2,SK,Married,High school diploma or equivalency
16440,5,2,1,13,2,4,2,6,420,65,105,145,85,485,0,0,0,NA,NA,NA,1,1,NA,1,1,1,1,2,NB,Married,"College, CEGEP, or other non-university certificate or dimploma"
16441,3,2,6,24,1,4,1,4,600,55,80,0,90,485,0,0,0,NA,NA,NA,1,1,2,2,2,2,2,2,QC,"Single, never married","College, CEGEP, or other non-university certificate or dimploma"
16442,5,1,6,24,1,3,6,6,510,240,0,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2,QC,"Single, never married",Trade certificate or diploma
16443,5,1,1,12,2,2,4,6,540,0,60,1270,20,0,0,0,0,NA,2,2,2,2,NA,8,2,1,1,1,NS,Married,High school diploma or equivalency
