PUMFID,ageGrp,sex,maritalStat,province,popCenter,eduLevel,feelRushed,extraTime,durSleep,durMealPrep,durEating,durAlone,durDriving,durWork,durShoolSite,durSchoolOnline,durStudy,mainStudy,mainJobHunting,mainWork,worked12m,workedWeek,enrollStat,dailyTexts,timeSlowDown,timeWorkaholic,timeNotFamFriends,timeWantAlone
15400,6,2,6,24,2,NA,5,4,240,0,245,810,0,0,0,0,0,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA
15401,3,2,2,24,1,4,1,6,440,30,150,195,120,0,240,0,75,1,2,1,1,2,1,3,2,1,1,2
15402,6,1,1,47,1,7,4,4,525,105,140,170,90,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2
15403,7,1,1,47,1,1,3,6,540,0,105,45,55,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
15404,2,2,1,46,2,4,1,6,570,80,120,80,0,0,0,0,0,NA,2,1,1,2,2,2,1,1,2,1
15405,5,1,4,24,2,2,4,4,630,0,110,580,110,0,0,0,0,NA,2,1,1,2,NA,8,2,2,1,2
15406,3,2,2,24,1,4,1,6,690,30,55,185,55,0,0,0,0,NA,NA,NA,1,1,NA,1,2,1,1,1
15407,4,1,6,47,1,3,4,6,300,0,15,1440,20,995,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
15408,5,2,1,48,1,4,3,3,450,0,30,109,45,511,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,1
15409,7,1,1,24,2,2,6,4,495,0,70,10,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
15410,7,2,3,47,1,7,3,6,540,330,60,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
15411,3,2,1,35,1,NA,6,2,735,70,120,0,0,0,0,0,0,NA,NA,NA,2,2,NA,NA,2,1,2,NA
15412,3,1,6,10,1,4,4,1,645,40,90,1180,415,0,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,2
15413,1,1,6,10,1,1,3,2,510,0,40,1000,0,0,0,0,0,NA,2,2,2,2,NA,7,2,2,1,2
15414,7,1,1,24,1,2,3,1,540,20,80,495,45,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
15415,1,1,6,35,1,4,3,3,390,105,10,765,0,675,0,0,0,1,2,1,1,2,1,2,2,NA,2,2
15416,6,1,6,24,1,6,5,4,330,45,30,1425,15,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
15417,5,2,5,59,1,2,4,2,390,330,0,1350,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
15418,5,1,1,35,1,4,6,6,540,90,60,240,60,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
15419,7,2,3,48,1,1,2,6,750,0,150,1440,0,0,0,0,0,NA,2,2,2,2,NA,1,2,1,2,2
15420,7,2,1,46,1,6,2,3,640,90,30,200,60,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,1
15421,3,2,1,24,1,6,1,5,435,35,20,150,0,435,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,1
15422,5,1,6,59,1,7,1,4,400,30,65,490,20,675,0,0,0,NA,NA,NA,1,1,NA,1,1,2,2,2
15423,5,1,1,35,1,7,1,2,540,30,0,450,0,540,0,0,0,NA,NA,NA,1,1,NA,1,1,2,2,2
15424,4,2,1,48,1,7,2,2,470,0,100,1225,40,0,0,0,0,NA,2,1,1,2,NA,2,2,2,2,2
15425,6,2,6,12,1,2,6,6,600,30,260,1200,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
15426,6,1,1,47,1,1,2,3,540,0,0,1440,0,735,0,0,0,NA,NA,NA,1,1,NA,1,1,1,1,2
15427,3,1,4,24,1,3,1,2,555,45,45,285,0,0,0,0,0,NA,2,2,2,2,NA,2,1,2,1,1
15428,3,2,4,47,1,3,1,2,300,120,0,630,75,595,0,0,0,NA,NA,NA,1,1,NA,5,1,2,1,1
15429,4,1,2,13,1,1,1,2,510,25,90,630,0,0,0,0,0,NA,NA,1,1,2,NA,8,2,2,2,1
15430,2,2,6,24,1,6,2,5,505,60,0,280,135,445,0,0,0,NA,NA,NA,1,1,NA,3,2,1,2,2
15431,6,2,1,59,2,2,1,6,510,90,120,780,0,0,0,0,0,NA,2,2,2,2,NA,1,2,1,2,2
15432,5,1,1,35,1,1,3,2,525,30,0,700,85,0,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,2
15433,3,2,2,35,1,4,3,4,600,180,0,0,0,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
15434,1,2,6,24,2,4,1,2,840,55,60,1350,0,0,0,0,180,NA,1,1,1,2,1,5,2,2,1,2
15435,4,1,1,59,1,6,1,6,485,0,110,420,60,475,0,0,0,NA,NA,NA,1,1,NA,8,2,2,1,2
15436,5,2,1,46,2,2,5,3,645,0,90,0,0,0,0,0,0,NA,2,1,1,2,NA,1,2,2,2,2
15437,5,2,1,12,1,7,1,6,450,150,0,60,20,490,0,0,0,NA,NA,NA,1,1,NA,2,1,2,2,1
15438,5,2,1,24,1,5,3,6,440,30,145,670,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,1
15439,3,1,1,47,1,5,2,4,615,30,0,270,240,0,0,0,0,NA,NA,NA,1,1,2,1,2,2,1,2
15440,6,2,1,13,2,1,4,3,480,90,65,660,15,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
15441,3,2,1,24,1,4,3,6,480,45,30,180,60,405,0,0,0,NA,NA,NA,1,1,NA,2,2,2,1,2
15442,3,1,1,12,2,2,3,6,420,0,45,625,50,630,0,0,0,NA,NA,NA,1,1,NA,4,2,1,2,2
15443,2,1,2,47,1,3,4,1,540,120,0,420,0,0,0,0,0,NA,NA,1,1,2,NA,5,2,2,1,2
15444,4,2,1,12,1,7,2,5,450,50,45,60,20,375,0,0,0,NA,NA,NA,1,1,NA,3,2,2,2,1
15445,6,2,5,13,1,NA,3,5,375,0,300,1155,40,350,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2
15446,5,1,6,46,1,2,3,1,375,0,75,1260,20,150,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,2
15447,2,1,6,59,2,4,1,6,315,20,40,1440,60,500,0,0,0,NA,NA,NA,1,1,NA,2,2,2,1,2
15448,3,2,6,59,1,4,4,6,540,30,50,915,0,480,0,0,0,NA,NA,NA,1,1,NA,2,2,2,1,2
15449,2,2,1,35,1,4,2,3,510,120,45,1080,150,120,0,0,0,NA,NA,NA,1,1,NA,1,1,1,2,2
15450,3,1,6,48,1,4,3,6,450,0,60,1410,0,750,0,0,0,NA,NA,NA,1,1,NA,3,1,2,1,2
15451,5,1,1,24,1,1,3,2,600,0,60,1380,60,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
15452,1,2,6,24,1,1,1,6,720,0,135,1305,60,480,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
15453,6,2,5,12,1,4,2,2,315,105,90,1280,80,0,0,0,0,NA,2,2,2,2,NA,8,2,1,1,2
15454,3,2,6,24,1,3,1,2,630,0,0,1135,60,550,0,0,0,NA,NA,NA,1,1,NA,7,1,2,1,1
15455,7,1,1,35,1,1,4,6,750,0,180,435,40,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
15456,3,2,1,59,1,4,1,3,495,15,75,45,10,690,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,1
15457,2,2,6,24,1,6,3,3,405,35,170,710,65,405,0,0,0,NA,NA,NA,1,1,NA,4,2,2,2,2
15458,5,2,5,46,1,2,3,3,435,75,0,765,30,570,0,0,0,NA,NA,NA,1,1,NA,8,1,2,1,1
15459,6,2,3,24,1,3,3,6,630,30,85,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
15460,7,1,3,10,1,2,6,6,600,0,240,1020,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,1
15461,3,2,1,35,1,4,6,2,600,60,35,70,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
15462,3,2,2,24,2,6,3,6,540,115,205,490,35,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
15463,6,2,1,46,1,6,2,2,925,60,40,370,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
15464,2,1,6,24,1,6,2,5,480,0,10,735,135,180,0,0,0,NA,NA,NA,1,1,NA,3,2,2,2,2
15465,2,2,1,24,1,3,6,2,540,30,255,0,0,0,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2
15466,5,1,1,35,1,1,4,4,600,0,105,240,45,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
15467,6,1,5,24,1,3,5,2,480,15,90,420,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
15468,4,1,2,35,1,NA,1,2,565,0,30,160,100,545,0,0,0,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA
15469,7,2,6,35,1,1,1,6,450,0,120,180,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2
15470,3,1,4,46,1,6,2,6,615,90,30,95,55,480,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,2
15471,5,2,1,35,1,4,2,5,520,0,45,555,50,0,0,0,0,NA,2,1,1,2,NA,1,1,2,1,2
15472,4,2,1,10,2,1,2,2,570,45,135,120,0,0,0,0,0,NA,2,2,2,2,NA,8,1,1,2,2
15473,2,1,6,35,1,4,4,4,465,0,0,550,720,0,0,0,0,NA,NA,NA,1,1,NA,3,2,2,2,2
15474,5,2,1,46,2,1,4,6,370,0,0,680,40,510,0,0,0,NA,NA,NA,1,1,NA,2,1,2,1,2
15475,4,2,1,13,1,7,1,6,575,10,30,200,0,375,0,0,0,NA,NA,NA,1,1,NA,5,2,1,1,2
15476,5,2,1,10,1,4,2,6,510,20,135,245,20,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,1
15477,5,1,5,35,1,2,4,6,420,60,90,1380,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
15478,2,2,6,48,1,6,3,5,570,0,45,1125,170,360,0,0,0,NA,NA,NA,1,1,NA,7,2,2,2,2
15479,1,1,6,35,1,1,3,3,780,35,10,1170,0,0,0,0,0,1,2,2,2,2,1,4,2,1,2,2
15480,5,2,4,12,1,4,6,2,600,20,60,875,30,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2
15481,6,2,1,48,1,5,5,6,430,0,60,490,20,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
15482,4,2,1,48,1,6,2,6,400,20,20,325,75,655,0,0,0,NA,NA,NA,1,1,NA,1,1,2,2,1
15483,4,1,1,13,1,6,3,6,640,0,60,40,120,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
15484,7,2,3,59,2,2,6,6,575,0,150,1050,10,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2
15485,7,2,3,12,1,1,6,6,465,100,75,1350,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
15486,1,1,6,12,1,1,2,3,570,60,65,750,85,185,305,0,30,1,2,1,1,2,1,7,2,2,2,2
15487,2,1,1,48,2,4,1,6,315,60,30,1080,180,820,0,0,0,NA,NA,NA,1,1,NA,1,2,1,1,2
15488,7,2,3,35,1,5,6,1,510,0,75,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
15489,5,2,6,59,1,4,5,6,600,25,15,1440,20,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
15490,6,2,1,24,2,1,4,1,510,0,95,30,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
15491,5,1,1,48,1,4,2,4,455,30,35,280,95,475,0,0,0,NA,NA,NA,1,1,NA,1,1,2,1,1
15492,5,1,1,47,2,4,1,3,360,10,0,0,190,0,0,0,0,NA,NA,NA,1,1,NA,2,1,1,1,1
15493,4,2,6,59,1,NA,1,6,500,10,30,1180,0,0,210,0,120,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA
15494,5,1,1,11,3,1,6,4,530,30,180,460,0,0,0,0,0,NA,2,1,1,2,NA,8,2,2,2,2
15495,4,1,6,35,1,4,2,2,480,90,0,1440,30,0,0,0,360,1,2,1,1,2,1,1,1,1,2,2
15496,7,2,1,13,2,2,4,6,735,40,0,80,50,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
15497,4,2,1,35,2,4,1,6,480,280,0,90,20,0,0,0,0,NA,NA,NA,1,1,NA,1,1,1,2,2
15498,5,2,2,10,2,4,1,6,360,210,120,570,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
15499,4,2,1,48,2,2,2,6,405,157,0,40,40,448,0,0,0,NA,NA,NA,1,1,NA,2,1,1,1,1
15500,2,1,1,35,2,2,1,4,565,0,0,825,0,720,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,2
15501,1,2,6,24,1,2,2,3,705,90,75,615,0,0,0,0,240,NA,NA,NA,1,1,2,3,2,1,2,1
15502,1,1,6,12,1,2,6,6,840,0,60,1440,0,0,540,0,0,1,1,1,1,2,1,2,2,2,2,2
15503,5,2,1,12,1,5,1,6,465,0,45,90,0,0,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,1
15504,3,2,1,35,1,6,2,2,495,15,50,580,60,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
15505,4,2,5,48,1,3,1,5,450,30,30,1230,85,545,0,0,0,NA,NA,NA,1,1,NA,2,2,2,1,2
15506,3,1,6,48,2,3,6,6,560,65,45,1110,0,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,2
15507,1,2,6,35,1,5,1,2,620,15,110,1360,0,0,0,0,610,1,2,2,2,2,1,7,2,1,2,2
15508,5,2,1,12,2,1,2,2,600,0,40,120,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
15509,5,1,1,12,1,3,6,6,765,45,60,165,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
15510,4,2,1,12,1,3,1,6,555,30,75,820,20,0,0,0,0,NA,NA,NA,1,1,NA,1,1,2,1,2
15511,3,2,6,35,1,7,1,4,495,0,120,885,0,435,0,0,0,NA,NA,NA,1,1,NA,1,1,2,2,2
15512,6,2,1,35,1,6,2,3,375,105,90,495,125,0,0,0,0,NA,2,2,2,2,NA,1,1,2,1,2
15513,6,2,1,24,1,1,6,6,450,45,110,690,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
15514,4,1,1,11,3,2,2,5,505,65,0,30,360,0,0,0,0,NA,NA,NA,1,1,NA,8,2,2,1,2
15515,6,1,1,59,1,6,4,3,585,70,0,130,70,0,420,0,0,NA,2,1,1,2,NA,1,2,2,2,2
15516,4,2,1,13,1,2,1,6,420,255,0,0,90,60,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
15517,3,1,6,24,1,6,2,2,505,45,30,180,0,515,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,1
15518,7,1,1,35,1,3,6,1,480,0,0,960,240,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
15519,3,2,1,24,1,7,2,6,480,30,20,180,60,570,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,2
15520,5,2,1,59,1,2,2,6,750,30,15,960,0,0,0,0,0,NA,NA,NA,1,1,NA,1,1,2,1,2
15521,5,2,1,35,2,2,2,6,470,60,150,940,0,0,0,0,0,NA,1,1,1,2,NA,1,2,2,2,2
15522,2,2,1,59,1,6,2,6,510,145,0,200,165,0,0,0,0,NA,2,1,1,2,NA,1,2,2,2,1
15523,4,2,2,24,2,3,1,6,525,60,30,195,60,480,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,1
15524,6,1,5,24,1,7,3,4,510,45,45,1125,45,140,0,0,0,NA,2,1,1,2,NA,1,1,2,2,2
15525,6,1,4,24,1,1,1,6,510,0,60,1350,50,0,0,0,0,NA,NA,NA,1,1,NA,8,2,1,2,2
15526,4,1,2,24,1,7,1,5,630,225,0,0,0,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,2
15527,3,2,1,35,1,7,1,6,480,90,20,730,60,0,25,0,0,NA,1,2,2,2,NA,1,1,2,1,1
15528,4,1,5,24,1,6,1,6,600,0,20,845,60,430,0,0,0,NA,NA,NA,1,1,NA,8,2,1,2,2
15529,4,2,1,59,1,4,3,6,480,80,150,625,40,0,0,0,0,NA,1,1,1,2,NA,2,2,2,2,2
15530,3,1,1,24,2,3,1,4,600,50,160,215,70,0,0,0,0,NA,NA,1,1,2,NA,1,2,2,1,2
15531,4,2,6,13,1,2,2,4,580,60,0,510,60,0,0,0,0,NA,NA,NA,1,1,NA,1,2,1,1,2
15532,4,2,1,47,2,5,1,6,285,150,105,75,0,0,0,0,0,NA,2,1,1,2,NA,2,2,2,2,1
15533,5,1,4,48,2,1,6,6,600,60,120,1440,0,0,0,0,0,NA,2,1,1,2,NA,8,2,1,2,2
15534,7,2,3,59,1,6,4,6,510,40,90,1440,0,0,0,0,0,NA,2,2,2,2,NA,1,NA,2,2,2
15535,2,1,2,35,1,7,3,3,390,0,120,305,60,415,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,2
15536,5,2,1,11,3,4,2,4,360,80,60,450,70,425,0,0,0,NA,NA,NA,1,1,NA,1,1,2,2,2
15537,3,1,1,24,1,3,2,6,760,0,0,40,40,620,0,0,0,NA,NA,NA,1,1,NA,2,2,2,1,2
15538,5,1,6,47,2,5,3,4,630,0,100,1170,140,0,0,0,0,NA,NA,NA,1,1,NA,8,1,1,2,1
15539,2,1,2,24,2,3,1,6,480,190,60,30,0,0,0,0,0,NA,2,1,1,2,NA,8,2,1,1,2
15540,2,1,1,59,1,6,4,2,615,45,135,30,105,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
15541,7,2,3,59,1,1,6,1,480,10,0,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
15542,3,2,1,47,2,6,1,6,480,135,0,210,0,0,0,0,0,NA,NA,NA,1,1,1,3,2,1,1,1
15543,1,2,6,35,1,2,3,2,540,0,195,1070,0,0,270,0,150,1,2,2,2,2,1,1,2,2,2,1
15544,3,2,2,24,2,3,1,6,420,20,55,335,60,470,0,0,0,NA,NA,NA,1,1,NA,6,2,2,2,2
15545,6,2,1,48,2,5,2,3,540,180,0,0,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
15546,3,1,6,59,1,3,2,6,380,45,60,590,50,585,0,0,0,NA,NA,NA,1,1,NA,4,1,1,1,2
15547,2,2,2,59,2,1,6,1,630,20,10,115,0,0,0,0,0,NA,NA,2,2,2,NA,1,2,2,2,2
15548,5,2,1,24,1,2,2,6,575,60,65,585,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
15549,4,2,1,24,2,2,6,6,540,0,255,1300,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
15550,1,1,6,35,1,1,3,3,630,60,0,330,0,0,0,0,0,1,1,2,2,2,1,7,1,2,2,1
15551,7,1,3,13,1,2,5,2,510,75,75,1210,20,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
15552,1,2,6,24,1,2,1,3,460,30,90,410,120,0,460,0,60,1,2,1,1,2,1,5,2,2,2,2
15553,5,1,6,48,2,7,2,4,765,0,0,1440,40,590,0,0,0,NA,NA,NA,1,1,NA,1,1,2,1,2
15554,4,2,4,12,1,3,1,2,690,20,10,430,20,300,0,0,0,NA,NA,NA,1,1,NA,1,1,1,2,1
15555,3,2,4,46,2,4,1,6,510,120,15,930,0,0,0,0,120,NA,NA,2,2,2,1,1,2,2,2,2
15556,7,1,1,12,1,7,6,2,540,0,150,745,40,70,0,0,0,NA,2,2,2,2,NA,1,1,2,2,2
15557,5,2,1,24,1,2,2,4,510,60,180,630,30,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
15558,3,1,1,24,1,6,1,4,475,20,65,155,30,595,0,0,0,NA,NA,NA,1,1,NA,7,NA,1,1,2
15559,6,1,1,48,1,NA,1,6,345,0,90,510,0,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
15560,4,2,5,35,1,4,1,5,735,0,120,1140,45,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,1
15561,4,2,1,35,1,4,1,6,465,0,150,0,20,235,0,0,0,NA,NA,NA,1,1,NA,1,1,2,1,2
15562,4,2,5,46,2,6,3,3,525,180,10,520,0,0,0,0,0,NA,2,1,1,2,NA,1,2,1,2,1
15563,2,1,6,24,1,6,2,6,725,30,50,905,0,375,0,0,0,NA,NA,NA,1,1,NA,8,2,2,1,2
15564,7,2,1,24,1,2,3,3,545,60,80,1245,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2
15565,5,2,6,24,1,4,3,3,525,20,40,1440,25,0,0,0,0,NA,2,1,1,2,NA,1,2,2,2,2
15566,3,1,2,10,2,4,6,2,710,120,100,555,20,0,0,0,0,NA,NA,NA,1,1,NA,3,2,2,2,2
15567,5,1,4,35,1,7,1,6,780,60,120,860,25,0,0,0,0,NA,NA,NA,1,1,NA,8,2,1,1,2
15568,7,1,1,11,3,2,6,6,500,45,180,120,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,1,1
15569,3,2,1,47,1,4,1,6,420,45,50,1410,135,675,0,0,0,NA,NA,NA,1,1,2,5,1,1,1,1
15570,7,2,3,47,1,1,4,6,540,90,20,1090,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
15571,2,1,2,35,1,7,3,1,420,0,60,320,110,375,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,2
15572,6,2,5,48,1,2,3,5,480,40,30,1215,0,0,0,0,0,NA,2,2,2,2,NA,1,2,1,2,2
15573,4,2,5,35,1,NA,3,6,355,35,30,695,0,0,0,0,0,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA
15574,4,1,2,48,1,5,2,2,890,60,60,60,40,0,0,0,0,NA,NA,NA,1,1,NA,1,1,1,1,1
15575,7,1,3,24,1,NA,5,4,705,0,0,1325,60,0,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2
15576,3,2,2,24,1,6,1,6,555,30,150,15,0,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,1
15577,4,2,1,12,1,7,2,2,560,20,85,190,35,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
15578,4,2,1,10,1,4,6,6,530,70,90,130,80,0,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,2
15579,4,1,1,24,1,3,6,4,480,105,45,660,60,0,0,0,0,NA,2,2,2,2,NA,1,2,1,2,1
15580,7,1,5,59,2,3,6,3,540,0,90,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
15581,3,2,2,24,1,6,1,6,390,35,110,0,95,450,0,0,0,NA,NA,NA,1,1,NA,1,1,1,2,2
15582,3,1,1,48,1,4,1,6,570,0,0,50,60,380,0,0,0,NA,NA,NA,1,1,NA,2,2,2,1,1
15583,5,2,5,35,1,2,6,1,390,0,230,650,0,0,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2
15584,5,2,3,59,1,6,3,6,510,15,30,835,40,0,0,0,0,NA,2,1,1,2,NA,1,2,2,2,2
15585,1,2,6,47,2,3,3,6,510,90,0,1440,0,0,525,0,0,1,2,1,1,2,1,5,1,1,2,2
15586,4,1,1,12,1,6,1,6,335,45,110,910,50,660,0,0,0,NA,NA,NA,1,1,NA,8,2,1,1,2
15587,2,2,2,11,3,2,2,4,380,0,100,220,15,0,0,0,0,NA,2,2,2,2,NA,5,2,1,2,1
15588,5,1,1,24,1,2,3,3,465,20,45,705,50,455,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2
15589,4,1,6,35,1,4,4,6,380,30,15,1440,40,535,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,2
15590,1,1,6,24,1,2,1,2,440,0,50,820,0,0,310,0,300,1,1,1,1,2,1,7,1,2,2,2
15591,5,2,6,11,3,4,1,6,345,0,200,910,85,85,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,2
15592,5,2,1,10,2,1,6,4,240,60,120,540,0,0,0,0,0,NA,NA,1,1,2,NA,8,2,2,2,2
15593,7,1,1,24,2,1,3,5,600,60,135,300,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
15594,6,2,1,24,1,2,2,3,540,160,185,485,50,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,1
15595,4,2,5,59,1,2,3,2,570,0,30,340,35,430,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,2
15596,4,2,5,24,1,2,1,6,390,0,90,845,0,685,0,0,0,NA,NA,NA,1,1,NA,8,2,1,2,2
15597,6,2,1,10,2,5,4,6,645,35,80,300,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
15598,7,2,3,12,1,1,3,6,420,30,60,1120,0,0,0,0,0,NA,2,2,2,2,NA,8,1,2,2,2
15599,4,2,1,59,1,4,2,6,420,0,90,1320,300,0,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,1
15600,6,2,1,59,1,3,6,5,570,0,155,1070,20,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
15601,6,1,5,48,1,3,6,6,450,0,120,1015,25,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
15602,4,1,2,24,1,6,1,6,475,60,150,400,0,555,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,1
15603,4,2,5,35,2,2,5,6,435,0,30,1440,0,645,0,0,0,NA,NA,NA,1,1,NA,1,1,2,2,2
15604,4,1,1,35,1,6,4,6,465,60,105,425,35,360,60,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
15605,4,1,1,48,1,4,1,6,305,15,90,135,75,680,0,0,0,NA,NA,NA,1,1,NA,7,1,2,1,1
15606,3,2,4,24,1,6,1,6,490,0,120,405,65,0,0,0,0,NA,NA,NA,1,1,NA,1,1,1,1,1
15607,2,2,1,35,1,7,1,6,410,60,30,40,40,480,0,0,0,NA,NA,NA,1,1,NA,2,2,1,1,1
15608,7,2,3,10,1,3,6,5,580,0,60,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,1,2,2,2
15609,6,2,1,11,3,4,2,2,480,60,20,990,35,0,0,0,0,NA,2,1,1,2,NA,8,2,2,2,2
15610,6,2,3,35,1,3,6,4,525,130,10,1255,10,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
15611,4,2,2,59,1,4,1,3,420,120,330,405,0,0,0,0,0,NA,NA,NA,1,1,NA,3,1,1,2,1
15612,3,1,2,13,2,6,1,4,450,0,0,295,10,595,0,0,0,NA,NA,NA,1,1,NA,1,1,2,1,1
15613,6,2,1,35,1,6,1,6,480,135,0,1260,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
15614,3,2,1,59,1,4,2,3,480,0,225,30,40,0,0,0,0,NA,NA,NA,1,1,NA,8,2,2,1,2
15615,2,2,6,35,1,4,2,6,590,0,50,1265,0,510,0,0,0,NA,NA,NA,1,1,NA,7,1,2,1,2
15616,6,1,1,46,1,5,5,5,420,75,40,370,10,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
15617,3,2,1,13,1,4,2,6,470,95,30,185,20,540,0,0,0,NA,NA,NA,1,1,NA,7,2,2,1,2
15618,7,2,6,35,1,NA,2,6,525,30,100,1440,30,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
15619,1,2,6,46,1,6,2,2,455,165,180,455,0,0,0,0,0,1,2,2,2,2,1,7,2,1,2,2
15620,7,2,6,35,1,7,6,6,360,150,60,1255,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
