PUMFID,AGEGR10,SEX,MARSTAT,PRV,LUC_RST,EHG_ALL,GTU_110,GTU_130,DUR01,DUR05,DUR06,DURS200,DURL313,DUR08,DUR13,DUR14,DUR15,MRW_20,MRW_30,MRW_40,MRW_D40A,MRW_D40B,EDM_02,TST_01,TCS_110,TCS_120,TCS_150,TCS_200
13163,1,1,6,59,1,6.0,3.0,2.0,480,0,0,680,0,565,0,0,0,,,,1,1,,1.0,2.0,1.0,1.0,1.0
13164,5,1,1,12,2,6.0,2.0,6.0,435,30,75,235,105,540,0,0,0,,,,1,1,,1.0,1.0,1.0,1.0,2.0
13165,6,1,1,35,1,1.0,6.0,2.0,635,140,0,410,70,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
13166,4,2,1,11,3,7.0,1.0,6.0,495,30,0,110,55,0,0,0,0,,,,1,1,,2.0,2.0,2.0,1.0,2.0
13167,4,1,1,35,1,4.0,1.0,6.0,465,0,30,135,120,675,0,0,0,,,,1,1,,2.0,1.0,1.0,2.0,2.0
13168,5,1,1,10,2,,6.0,1.0,350,0,0,1440,10,0,0,0,0,,,,2,2,,8.0,2.0,2.0,2.0,2.0
13169,3,1,6,35,1,1.0,6.0,6.0,750,150,60,1350,0,0,0,0,0,,2.0,2.0,2,2,,1.0,2.0,2.0,1.0,1.0
13170,3,1,6,35,1,2.0,3.0,4.0,450,60,45,765,30,0,0,0,0,,2.0,1.0,1,2,,8.0,2.0,1.0,2.0,2.0
13171,4,1,6,35,1,4.0,1.0,2.0,450,0,0,600,45,660,0,0,0,,,,1,1,,7.0,2.0,1.0,1.0,2.0
13172,5,2,1,11,3,2.0,1.0,1.0,570,30,10,640,30,0,0,0,0,,2.0,1.0,1,2,,1.0,2.0,2.0,2.0,1.0
13173,5,1,1,35,2,4.0,2.0,4.0,405,75,60,810,0,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
13174,1,2,6,59,1,2.0,3.0,4.0,540,0,140,660,0,0,170,0,300,1.0,2.0,2.0,2,2,1.0,1.0,2.0,2.0,2.0,2.0
13175,5,1,1,24,1,2.0,1.0,4.0,525,0,210,480,0,0,0,0,0,,,,1,1,,8.0,2.0,2.0,1.0,2.0
13176,6,2,3,35,2,6.0,5.0,6.0,720,0,0,1140,70,0,0,0,0,,2.0,2.0,2,2,,1.0,2.0,2.0,2.0,2.0
13177,6,2,3,48,1,1.0,6.0,3.0,600,210,30,960,0,0,0,0,0,,2.0,2.0,2,2,,1.0,2.0,2.0,2.0,2.0
13178,6,2,1,47,1,6.0,2.0,6.0,300,30,160,590,30,450,0,0,0,,,,1,1,,1.0,2.0,2.0,2.0,2.0
13179,3,2,1,11,3,6.0,2.0,6.0,585,90,75,495,30,0,0,0,0,,2.0,1.0,1,2,,1.0,2.0,2.0,2.0,2.0
13180,6,2,1,47,1,1.0,6.0,6.0,540,0,370,30,105,0,0,0,0,,2.0,1.0,1,2,,1.0,2.0,2.0,2.0,2.0
13181,6,1,6,59,1,6.0,1.0,3.0,571,0,45,1260,0,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
13182,7,2,5,47,2,4.0,2.0,6.0,1200,10,60,1350,0,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
13183,5,1,1,10,1,1.0,6.0,6.0,540,70,60,0,0,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,1.0,2.0,2.0
13184,2,1,6,35,1,2.0,2.0,4.0,390,30,405,735,0,0,0,0,0,,1.0,1.0,1,2,,4.0,2.0,2.0,1.0,2.0
13185,2,1,6,47,1,3.0,1.0,6.0,450,15,15,590,0,450,0,0,0,,,,1,1,1.0,4.0,1.0,1.0,1.0,2.0
13186,7,2,1,35,2,1.0,1.0,6.0,640,30,75,185,0,0,0,0,0,,2.0,2.0,2,2,,1.0,1.0,2.0,2.0,2.0
13187,5,1,3,35,2,4.0,4.0,6.0,540,60,225,90,0,0,0,0,0,,2.0,2.0,2,2,,1.0,2.0,2.0,2.0,2.0
13188,5,2,1,10,2,4.0,5.0,4.0,555,40,50,555,0,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
13189,6,1,1,10,2,4.0,1.0,4.0,570,90,120,0,60,0,0,0,0,,2.0,2.0,2,2,,8.0,1.0,2.0,2.0,2.0
13190,7,1,1,24,1,6.0,3.0,3.0,570,60,210,60,0,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
13191,4,2,1,59,1,3.0,6.0,3.0,570,0,135,315,30,630,0,0,0,,2.0,1.0,1,2,,1.0,2.0,2.0,2.0,1.0
13192,6,2,5,35,1,6.0,1.0,2.0,600,30,60,920,25,0,0,0,0,,,,1,1,,1.0,1.0,2.0,2.0,1.0
13193,5,2,1,46,1,4.0,1.0,5.0,490,60,75,690,90,525,0,0,0,,,,1,1,,1.0,1.0,2.0,2.0,1.0
13194,6,2,3,35,1,1.0,5.0,5.0,650,45,15,1200,110,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
13195,5,1,1,24,2,3.0,5.0,4.0,540,0,85,120,120,540,0,0,0,,,,1,1,,8.0,2.0,1.0,1.0,1.0
13196,4,2,1,10,2,1.0,2.0,6.0,420,180,0,60,0,480,0,0,0,,,,1,1,,1.0,1.0,1.0,2.0,2.0
13197,7,1,1,12,1,3.0,3.0,2.0,585,75,130,0,0,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,1.0,2.0
13198,4,2,1,24,1,1.0,3.0,6.0,375,50,175,935,55,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
13199,1,1,6,35,1,2.0,2.0,2.0,415,0,45,920,40,0,355,0,240,1.0,2.0,2.0,2,2,1.0,5.0,2.0,2.0,1.0,2.0
13200,6,2,3,24,1,6.0,1.0,6.0,365,15,0,440,160,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,1.0,1.0
13201,3,1,1,35,1,6.0,2.0,6.0,540,0,0,600,120,480,0,0,0,,,,1,1,,1.0,2.0,2.0,2.0,2.0
13202,5,2,3,12,1,5.0,3.0,4.0,735,0,30,985,0,0,0,0,0,,,,1,1,,8.0,2.0,2.0,1.0,1.0
13203,4,2,2,24,2,1.0,2.0,6.0,515,60,140,75,0,620,0,0,0,,,,1,1,,1.0,2.0,2.0,2.0,2.0
13204,3,2,1,11,3,6.0,1.0,6.0,390,0,90,600,95,535,0,0,0,,,,1,1,,6.0,2.0,2.0,1.0,2.0
13205,2,1,2,24,1,2.0,1.0,3.0,480,0,0,200,70,630,0,0,0,,,,1,1,2.0,1.0,1.0,2.0,1.0,2.0
13206,3,2,1,35,1,2.0,2.0,5.0,720,210,80,0,80,0,0,0,0,,,,1,1,,2.0,2.0,1.0,2.0,2.0
13207,4,1,1,35,1,6.0,1.0,3.0,450,0,165,105,95,525,0,0,0,,,,1,1,,8.0,2.0,2.0,1.0,2.0
13208,3,1,1,59,1,1.0,3.0,3.0,298,50,30,535,60,520,0,0,0,,,,1,1,,1.0,1.0,2.0,1.0,2.0
13209,6,1,1,13,1,3.0,2.0,6.0,480,0,195,210,30,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
13210,2,2,6,12,1,6.0,2.0,5.0,480,0,30,1255,0,515,0,0,0,,,,1,1,1.0,2.0,2.0,1.0,1.0,2.0
13211,5,1,1,48,1,6.0,1.0,6.0,410,0,70,310,60,610,0,0,0,,,,1,1,,8.0,2.0,1.0,1.0,2.0
13212,6,2,1,48,1,6.0,2.0,3.0,570,25,55,0,110,0,0,0,0,,,,1,1,,1.0,2.0,2.0,2.0,2.0
13213,5,2,1,35,2,3.0,3.0,5.0,450,35,0,15,0,0,0,0,0,,2.0,2.0,2,2,,1.0,2.0,2.0,2.0,2.0
13214,6,2,6,48,2,1.0,6.0,2.0,460,45,0,1440,0,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
13215,5,1,1,10,1,7.0,1.0,6.0,360,15,75,410,35,610,0,0,0,,,,1,1,,1.0,2.0,1.0,2.0,2.0
13216,5,2,1,46,1,2.0,3.0,6.0,480,30,40,240,20,0,0,0,0,,2.0,2.0,2,2,,1.0,2.0,2.0,2.0,2.0
13217,5,1,2,35,2,6.0,2.0,4.0,240,60,30,480,60,240,0,0,0,,,,1,1,,1.0,1.0,2.0,2.0,1.0
13218,4,1,1,48,1,1.0,1.0,6.0,515,0,90,40,40,60,0,0,0,,,,1,1,,1.0,2.0,2.0,2.0,2.0
13219,4,2,1,24,1,4.0,2.0,6.0,440,350,30,330,20,420,0,0,0,,,,1,1,,8.0,2.0,1.0,2.0,2.0
13220,5,2,4,24,1,7.0,3.0,6.0,650,10,100,1440,30,0,0,0,0,,2.0,2.0,2,2,,1.0,2.0,2.0,2.0,2.0
13221,5,2,1,24,1,1.0,6.0,6.0,510,0,30,40,0,0,0,0,0,,2.0,2.0,2,2,,1.0,2.0,2.0,2.0,2.0
13222,5,2,5,48,1,5.0,1.0,6.0,580,75,20,1070,85,0,0,0,0,,2.0,1.0,1,2,,1.0,2.0,2.0,1.0,2.0
13223,6,1,1,35,1,3.0,1.0,3.0,380,0,50,685,50,615,0,0,0,,,,1,1,,1.0,1.0,1.0,2.0,2.0
13224,5,1,1,24,1,5.0,6.0,6.0,510,30,240,485,40,0,0,0,0,,2.0,1.0,1,2,,8.0,2.0,2.0,2.0,2.0
13225,3,2,4,35,1,6.0,2.0,3.0,630,30,105,865,105,0,0,0,0,,,,1,1,,2.0,1.0,2.0,1.0,2.0
13226,2,2,6,24,2,2.0,2.0,2.0,570,0,110,340,35,0,0,0,0,,,,1,1,,1.0,2.0,1.0,2.0,2.0
13227,5,1,5,47,1,2.0,2.0,6.0,330,0,0,935,30,505,0,0,0,,,1.0,1,2,,1.0,2.0,1.0,1.0,2.0
13228,5,2,1,35,2,4.0,6.0,6.0,510,220,30,0,0,0,0,0,0,,2.0,2.0,2,2,,8.0,1.0,1.0,2.0,2.0
13229,2,1,1,48,1,,3.0,2.0,780,0,0,480,30,180,0,0,0,,,,2,2,,,,,,
13230,7,2,3,47,1,1.0,6.0,1.0,570,25,60,740,0,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,1.0,1.0,2.0
13231,4,1,6,47,1,4.0,1.0,4.0,390,300,0,1365,0,0,0,0,0,,,2.0,2,2,,8.0,2.0,1.0,2.0,2.0
13232,4,2,6,46,1,2.0,3.0,3.0,590,30,45,1315,30,0,0,0,0,,,,1,1,,1.0,2.0,2.0,2.0,2.0
13233,3,1,1,35,1,4.0,2.0,3.0,520,45,90,0,0,0,0,0,0,,,,1,1,,1.0,2.0,2.0,2.0,
13234,7,1,3,24,1,1.0,6.0,6.0,480,60,100,1440,0,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
13235,3,2,1,59,1,2.0,3.0,1.0,540,0,240,0,0,0,0,0,0,,2.0,1.0,1,2,,1.0,2.0,2.0,2.0,2.0
13236,6,2,5,13,1,2.0,2.0,4.0,450,130,15,1050,45,0,0,0,0,,2.0,2.0,2,2,,3.0,2.0,2.0,2.0,2.0
13237,4,1,6,24,1,3.0,1.0,3.0,420,90,0,1440,50,660,0,0,0,,,,1,1,,1.0,1.0,2.0,1.0,2.0
13238,5,1,4,11,3,3.0,3.0,2.0,590,75,45,1200,45,0,0,0,0,,2.0,2.0,2,2,,8.0,1.0,2.0,2.0,2.0
13239,2,1,1,48,1,2.0,1.0,5.0,420,0,60,45,0,0,0,0,0,,,,1,1,,5.0,2.0,2.0,2.0,2.0
13240,6,2,6,24,1,7.0,4.0,5.0,540,90,0,1395,20,0,0,0,0,,2.0,2.0,2,2,,1.0,2.0,2.0,2.0,2.0
13241,5,2,3,35,2,2.0,2.0,6.0,750,0,120,1290,60,0,0,0,0,,2.0,2.0,2,2,,1.0,1.0,2.0,2.0,2.0
13242,5,2,1,35,1,4.0,4.0,6.0,450,60,0,120,215,0,0,0,0,,2.0,2.0,2,2,,1.0,2.0,2.0,2.0,2.0
13243,4,1,6,24,1,4.0,1.0,6.0,540,0,30,1080,120,0,0,0,0,,,,1,1,,2.0,2.0,2.0,2.0,2.0
13244,5,2,5,13,1,4.0,5.0,1.0,720,60,120,1440,20,0,0,0,0,,2.0,2.0,2,2,,8.0,1.0,1.0,2.0,
13245,4,2,6,11,3,4.0,2.0,6.0,805,435,0,1020,0,0,0,0,0,,2.0,1.0,1,2,,1.0,2.0,2.0,1.0,2.0
13246,6,1,3,24,1,7.0,2.0,6.0,540,60,75,1395,20,0,0,0,0,,2.0,2.0,2,2,,1.0,1.0,1.0,2.0,2.0
13247,4,2,6,48,1,7.0,2.0,4.0,315,0,0,715,80,0,0,0,120,,,,1,1,,1.0,1.0,2.0,2.0,1.0
13248,7,2,1,35,1,5.0,6.0,2.0,720,0,75,60,0,0,0,0,0,,2.0,2.0,2,2,,8.0,1.0,2.0,2.0,2.0
13249,7,2,3,24,1,1.0,6.0,6.0,570,100,60,1440,0,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,1.0
13250,7,1,1,35,1,1.0,5.0,4.0,660,0,105,205,50,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
13251,5,2,1,13,2,1.0,3.0,6.0,650,0,90,180,20,0,0,0,0,,,,1,1,,8.0,2.0,1.0,2.0,2.0
13252,4,2,1,48,2,6.0,1.0,6.0,410,0,120,360,0,0,0,0,0,,,,1,1,,3.0,2.0,1.0,1.0,2.0
13253,7,2,3,59,1,1.0,6.0,6.0,660,30,120,1440,0,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
13254,1,2,6,12,1,1.0,2.0,3.0,375,0,10,555,0,0,355,0,75,1.0,2.0,2.0,2,2,1.0,6.0,1.0,1.0,2.0,2.0
13255,3,2,1,48,1,2.0,1.0,6.0,480,90,45,285,85,270,0,0,30,,,,1,1,,1.0,2.0,2.0,2.0,1.0
13256,7,2,3,35,1,1.0,2.0,1.0,600,165,0,1230,0,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
13257,3,1,1,48,1,2.0,3.0,6.0,480,0,225,445,250,0,0,0,0,,,2.0,2,2,,1.0,2.0,2.0,1.0,2.0
13258,6,2,1,48,1,2.0,6.0,6.0,600,0,165,15,0,0,0,0,0,,2.0,2.0,2,2,,1.0,2.0,2.0,2.0,2.0
13259,6,2,1,35,1,2.0,1.0,6.0,480,135,90,110,0,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,1.0,2.0
13260,7,1,3,24,1,1.0,3.0,6.0,455,125,125,1420,0,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,1.0,2.0,2.0
13261,4,2,6,59,1,2.0,2.0,1.0,690,50,70,0,0,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,1.0
13262,5,1,5,13,2,2.0,4.0,4.0,560,0,90,450,0,0,0,0,0,,1.0,1.0,1,2,,1.0,2.0,2.0,2.0,2.0
13263,7,2,3,24,1,3.0,1.0,6.0,570,75,55,1275,0,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,1.0,2.0,2.0
13264,2,1,1,13,1,3.0,2.0,6.0,570,0,30,30,30,390,0,0,0,,,,1,1,,3.0,2.0,2.0,2.0,2.0
13265,5,2,1,35,1,6.0,2.0,6.0,390,115,60,390,110,0,0,0,0,,2.0,2.0,2,2,,1.0,2.0,2.0,2.0,2.0
13266,2,2,6,48,1,2.0,3.0,2.0,570,65,125,120,230,0,0,0,0,,,,1,1,,4.0,2.0,2.0,2.0,2.0
13267,6,1,1,11,3,3.0,1.0,6.0,660,30,165,870,90,0,0,0,0,,2.0,2.0,2,2,,3.0,2.0,2.0,2.0,2.0
13268,5,2,2,24,1,2.0,3.0,4.0,555,210,30,735,120,0,0,0,0,,,,1,1,,8.0,1.0,2.0,1.0,1.0
13269,5,1,2,59,1,5.0,3.0,6.0,725,0,45,780,0,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
13270,2,1,6,10,1,3.0,4.0,1.0,685,0,15,840,20,0,0,0,0,,,2.0,2,2,,7.0,2.0,,2.0,2.0
13271,3,2,1,12,1,3.0,4.0,3.0,410,10,20,585,35,540,0,0,0,,,,1,1,,1.0,1.0,2.0,1.0,1.0
13272,7,2,3,35,1,2.0,3.0,2.0,555,40,30,1285,0,0,0,0,0,,2.0,2.0,2,2,,8.0,1.0,2.0,2.0,2.0
13273,2,2,2,59,1,2.0,1.0,6.0,525,80,0,100,55,450,0,0,205,1.0,2.0,1.0,1,2,1.0,1.0,2.0,2.0,1.0,2.0
13274,6,2,3,47,1,4.0,2.0,6.0,480,85,80,1440,80,0,0,0,0,,2.0,2.0,2,2,,1.0,2.0,2.0,2.0,2.0
13275,7,2,3,59,1,3.0,6.0,6.0,600,60,20,1365,30,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
13276,4,2,6,12,1,2.0,6.0,4.0,1025,0,60,0,0,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
13277,3,2,5,59,1,1.0,1.0,3.0,480,30,60,1050,20,315,0,0,0,,2.0,1.0,1,2,,2.0,2.0,2.0,2.0,1.0
13278,6,1,2,59,2,7.0,6.0,6.0,510,135,90,555,30,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
13279,4,1,6,48,1,2.0,5.0,3.0,990,20,30,720,35,0,0,0,0,,,,1,1,,1.0,2.0,2.0,2.0,2.0
13280,1,2,6,35,1,2.0,3.0,3.0,460,130,0,840,0,345,75,0,0,1.0,2.0,1.0,1,2,1.0,3.0,2.0,2.0,2.0,2.0
13281,5,2,1,35,1,6.0,2.0,6.0,480,30,90,720,0,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
13282,3,2,1,59,1,2.0,3.0,3.0,1040,30,65,140,15,0,0,0,0,,,,1,1,,2.0,2.0,2.0,2.0,2.0
13283,2,1,1,24,1,7.0,3.0,2.0,460,45,30,935,0,505,0,0,0,,,,1,1,,6.0,2.0,2.0,2.0,2.0
13284,5,2,6,24,1,2.0,1.0,6.0,780,0,180,1380,0,0,0,0,0,,,,1,1,,1.0,2.0,2.0,2.0,2.0
13285,3,2,2,35,1,7.0,4.0,5.0,525,20,50,1115,40,120,0,0,0,,,,1,1,,2.0,1.0,2.0,1.0,1.0
13286,1,2,6,35,1,2.0,1.0,2.0,370,20,80,490,0,0,185,0,360,1.0,2.0,2.0,2,2,1.0,1.0,2.0,2.0,1.0,2.0
13287,6,1,1,13,1,5.0,5.0,1.0,420,0,180,120,0,0,0,0,0,,2.0,1.0,1,2,,8.0,2.0,2.0,2.0,2.0
13288,5,1,1,24,1,1.0,1.0,3.0,390,0,115,585,50,465,0,0,0,,,,1,1,,8.0,1.0,1.0,2.0,1.0
13289,4,2,6,13,1,4.0,3.0,6.0,660,70,30,1045,30,395,0,0,0,,,,1,1,,8.0,2.0,2.0,2.0,2.0
13290,5,2,6,59,1,6.0,4.0,6.0,600,40,20,1440,0,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
13291,5,2,5,59,1,2.0,5.0,6.0,795,60,50,1135,0,0,0,0,0,,2.0,2.0,2,2,,1.0,2.0,2.0,2.0,2.0
13292,4,2,1,48,1,5.0,2.0,6.0,630,0,115,20,0,0,0,0,0,,,,1,1,,1.0,1.0,1.0,1.0,2.0
13293,1,1,6,35,1,4.0,2.0,4.0,540,0,75,770,55,0,480,0,0,1.0,1.0,2.0,2,2,1.0,2.0,2.0,1.0,2.0,2.0
13294,1,2,6,35,1,1.0,2.0,1.0,540,0,60,1140,0,0,0,0,0,1.0,2.0,1.0,1,2,1.0,7.0,2.0,2.0,2.0,1.0
13295,3,2,1,35,1,6.0,1.0,5.0,540,75,165,285,0,0,0,0,0,,2.0,2.0,2,2,,2.0,1.0,2.0,2.0,1.0
13296,5,2,5,59,1,2.0,6.0,1.0,930,0,90,1440,0,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
13297,6,2,1,24,1,2.0,1.0,6.0,540,150,60,705,0,0,0,0,0,,2.0,2.0,2,2,,1.0,2.0,2.0,2.0,1.0
13298,6,2,1,24,1,2.0,6.0,5.0,510,75,120,30,0,0,0,0,0,,2.0,2.0,2,2,,1.0,2.0,2.0,2.0,2.0
13299,3,1,1,10,1,5.0,1.0,3.0,380,0,35,110,55,485,0,0,0,,,,1,1,,2.0,2.0,2.0,1.0,2.0
13300,4,1,6,35,1,2.0,6.0,3.0,300,20,50,855,100,495,0,0,0,,,,1,1,,8.0,1.0,1.0,2.0,2.0
13301,6,2,1,13,2,1.0,6.0,6.0,540,180,120,960,0,0,0,0,0,,2.0,1.0,1,2,,8.0,2.0,2.0,2.0,2.0
13302,3,2,6,24,1,7.0,2.0,4.0,600,75,90,1440,0,0,0,0,0,,,,1,1,,5.0,2.0,1.0,2.0,2.0
13303,1,2,6,11,3,1.0,2.0,3.0,500,0,40,630,40,0,320,0,0,1.0,2.0,2.0,2,2,1.0,3.0,2.0,2.0,2.0,2.0
13304,6,2,1,12,2,4.0,6.0,5.0,510,60,60,405,10,0,0,0,0,,2.0,2.0,2,2,,1.0,2.0,2.0,2.0,2.0
13305,7,2,1,24,1,1.0,6.0,6.0,455,120,100,235,0,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,1.0,2.0,2.0
13306,6,2,1,35,1,4.0,2.0,5.0,420,0,180,170,20,0,0,0,0,,1.0,1.0,1,2,,3.0,1.0,2.0,2.0,1.0
13307,7,1,1,35,1,3.0,6.0,6.0,175,65,90,35,0,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
13308,3,2,2,24,1,2.0,1.0,1.0,600,30,75,400,50,310,0,0,0,,,,1,1,,8.0,2.0,1.0,1.0,2.0
13309,6,1,1,59,1,3.0,5.0,4.0,485,45,180,300,0,0,0,0,0,,2.0,1.0,1,2,,1.0,2.0,1.0,2.0,2.0
13310,4,2,4,24,1,4.0,,,490,135,65,600,0,495,0,0,0,,,,1,1,,1.0,1.0,1.0,2.0,2.0
13311,5,1,1,13,1,4.0,3.0,6.0,440,0,70,835,0,0,0,0,0,,,,1,1,,1.0,2.0,2.0,2.0,2.0
13312,2,1,1,59,1,6.0,1.0,3.0,435,45,45,150,0,475,0,0,0,,,,1,1,,5.0,2.0,2.0,1.0,1.0
13313,4,2,1,48,2,4.0,4.0,6.0,520,70,10,110,75,520,0,0,0,,,,1,1,,2.0,2.0,2.0,2.0,2.0
13314,3,1,1,24,1,6.0,1.0,6.0,520,35,255,135,120,0,0,0,0,,,,1,1,,3.0,2.0,2.0,2.0,2.0
13315,6,1,4,35,1,,6.0,6.0,530,90,0,1260,70,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,,2.0,2.0
13316,5,2,1,59,1,5.0,2.0,3.0,540,50,20,1205,275,15,0,0,20,,,,1,1,,4.0,1.0,2.0,1.0,2.0
13317,1,1,6,13,1,6.0,3.0,2.0,600,0,30,1020,0,0,0,0,0,,,1.0,1,2,,2.0,2.0,2.0,1.0,2.0
13318,5,1,5,35,1,7.0,1.0,5.0,570,0,100,1380,0,0,0,0,0,,,,1,1,,8.0,2.0,1.0,2.0,2.0
13319,2,1,2,24,1,4.0,2.0,4.0,120,20,0,0,120,0,0,0,0,,,,1,1,,1.0,2.0,2.0,1.0,2.0
13320,5,2,3,48,1,5.0,2.0,2.0,390,0,150,1100,40,340,0,0,0,,,,1,1,,8.0,2.0,1.0,2.0,2.0
13321,2,2,6,35,1,6.0,1.0,2.0,480,30,20,1235,75,60,0,0,0,,,,1,1,,1.0,2.0,1.0,2.0,2.0
13322,2,2,6,24,2,5.0,2.0,5.0,560,60,40,795,20,425,0,0,0,,,,1,1,2.0,1.0,2.0,2.0,2.0,2.0
13323,4,2,1,46,1,4.0,2.0,3.0,540,60,60,960,40,0,0,0,0,,,,1,1,2.0,1.0,2.0,2.0,1.0,2.0
13324,3,2,1,35,1,6.0,1.0,3.0,360,0,0,0,0,0,0,0,1020,1.0,2.0,2.0,2,2,1.0,1.0,1.0,2.0,1.0,2.0
13325,6,2,5,24,1,1.0,4.0,6.0,560,60,90,1440,0,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
13326,5,2,5,24,1,1.0,1.0,4.0,540,60,30,1395,0,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
13327,2,1,6,24,2,4.0,2.0,2.0,540,15,110,1230,255,0,0,0,0,,,,1,1,2.0,2.0,1.0,2.0,2.0,2.0
13328,4,2,6,10,1,1.0,2.0,6.0,285,40,20,125,0,480,0,0,0,,,,1,1,,2.0,1.0,1.0,1.0,2.0
13329,3,2,5,24,1,7.0,3.0,6.0,630,60,110,1440,0,0,0,0,0,,,,1,1,,1.0,2.0,2.0,2.0,2.0
13330,4,1,1,24,1,4.0,2.0,2.0,450,30,135,60,60,435,0,0,0,,,,1,1,,1.0,2.0,2.0,2.0,2.0
13331,6,1,5,35,1,6.0,4.0,6.0,510,0,0,1030,190,0,0,0,0,,2.0,2.0,2,2,,1.0,2.0,2.0,2.0,2.0
13332,2,1,6,35,1,4.0,2.0,1.0,540,90,50,630,0,0,0,0,0,,,,1,1,,4.0,2.0,1.0,2.0,2.0
13333,5,2,5,24,2,2.0,3.0,6.0,690,70,115,1295,0,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
13334,2,2,1,35,1,4.0,3.0,3.0,585,0,120,550,0,125,0,0,0,,2.0,2.0,2,2,,2.0,1.0,2.0,2.0,1.0
13335,6,2,6,35,1,6.0,4.0,2.0,510,0,10,1440,0,0,0,0,0,,2.0,2.0,2,2,,1.0,2.0,2.0,2.0,2.0
13336,4,2,6,35,1,1.0,1.0,4.0,400,30,30,830,0,600,0,0,0,,,,1,1,,1.0,1.0,1.0,1.0,1.0
13337,5,1,1,12,2,1.0,2.0,1.0,600,10,40,120,0,0,0,0,0,,,,1,1,,8.0,2.0,1.0,2.0,2.0
13338,2,2,1,48,2,4.0,2.0,2.0,470,180,0,330,0,525,0,0,0,,1.0,1.0,1,2,,1.0,2.0,2.0,1.0,2.0
13339,2,1,1,48,1,6.0,3.0,3.0,395,10,35,115,60,515,0,0,0,,,,1,1,,6.0,2.0,2.0,2.0,2.0
13340,5,2,1,12,1,6.0,3.0,3.0,570,0,150,30,30,0,0,0,0,,,,1,1,,8.0,1.0,2.0,1.0,2.0
13341,1,2,6,12,1,1.0,3.0,1.0,540,0,20,960,0,0,390,0,70,1.0,2.0,2.0,2,2,1.0,1.0,2.0,2.0,2.0,1.0
13342,5,1,4,48,1,3.0,4.0,1.0,540,20,0,1440,0,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,1.0,2.0,2.0
13343,3,2,1,24,1,6.0,2.0,6.0,570,190,60,235,0,0,0,0,0,,,,1,1,,5.0,2.0,1.0,2.0,1.0
13344,3,1,1,35,1,4.0,6.0,4.0,825,55,45,120,25,0,0,0,0,,,,1,1,,1.0,2.0,1.0,1.0,1.0
13345,3,2,6,11,3,4.0,3.0,2.0,480,0,20,315,0,0,0,0,0,,,,1,1,,2.0,2.0,2.0,1.0,2.0
13346,7,1,1,59,2,7.0,3.0,5.0,630,120,0,50,50,155,0,0,0,,,,1,1,,1.0,2.0,1.0,2.0,2.0
